,marka,model,donanim,motor,yakit,vites,fiyat,websitesi,sil1,sil2
1053,Nissan,X-Trail,1.6 dCi PLATINUM PREMIUM PACK,1,,,,,,
1054,Nissan,X-Trail,1.6 dCi PLATINUM PREMIUM PACK,1,,,,,,
1055,Nissan,X-Trail,1.6 dCi SKY PACK,1,,,,,,
1056,Nissan,X-Trail,1.6 dCi SKY PACK,1,,,,,,
1057,Nissan,X-Trail,1.6 dCi VISIA,1,,,,,,
1058,Opel,Adam,1.2 lt  XEL 70 HP MT5 JAM,1,,,,,,
1059,Opel,Adam,1.4 lt.  XEL 87 HP MTA GLAM,1,,,,,,
1060,Opel,Adam,1.4 lt.  XEL 87 HP MTA JAM,1,,,,,,
1061,Opel,Adam,1.4 lt.  XEL 87 HP MTA ROCKS,1,,,,,,
1062,Opel,Adam,1.4 lt.  XEL 87 HP MTA SLAM,1,,,,,,
1063,Opel,Adam,1.4 lt. NEH TURBO 150 HP - MT6 Adam S,1,,,,,,
1064,Opel,Astra HB,1.4 Benzinli 100 HP MT5 Enjoy,1,,,,,,
1065,Opel,Astra HB,1.4 Benzinli 150 HP AT6 S&S Dynamic,1,,,,,,
1066,Opel,Astra HB,1.4 Benzinli 150 HP AT6 S&S Enjoy,1,,,,,,
1067,Opel,Astra HB,1.4 Benzinli 150 HP AT6 S&S Excellence,1,,,,,,
1068,Opel,Astra HB,1.4 Benzinli 150 HP AT6 S&S OPC Line Sport,1,,,,,,
1069,Opel,Astra HB,1.4 Benzinli 150 HP MT6 Dynamic,1,,,,,,
1070,Opel,Astra HB,1.4 Benzinli 150 HP MT6 Excellence,1,,,,,,
1071,Opel,Astra HB,1.6 Benzinli 200 HP AT6 S&S OPC Line Sport,1,,,,,,
1072,Opel,Astra HB,1.6 Dizel 110 HP MT6 Design,1,,,,,,
1073,Opel,Astra HB,1.6 Dizel 110 HP MT6 Enjoy,1,,,,,,
1074,Opel,Astra HB,1.6 Dizel 136 HP AT6 Design,1,,,,,,
1075,Opel,Astra HB,1.6 Dizel 136 HP AT6 Dynamic,1,,,,,,
1076,Opel,Astra HB,1.6 Dizel 136 HP AT6 Enjoy,1,,,,,,
1077,Opel,Astra HB,1.6 Dizel 136 HP AT6 Excellence,1,,,,,,
1078,Opel,Astra HB,1.6 Dizel 136 HP AT6 OPC Line Sport,1,,,,,,
1079,Opel,Astra HB,1.6 Dizel 136 HP MT6 S&S Dynamic,1,,,,,,
1080,Opel,Astra HB,1.6 Dizel 136 HP MT6 S&S Excellence,1,,,,,,
1081,Opel,Astra Sedan,1.4 Benzinli 140 HP AT Design,1,,,,,,
1082,Opel,Astra Sedan,1.4 Benzinli 140 HP AT Edition Plus,1,,,,,,
1083,Opel,Astra Sedan,1.4 Benzinli 140 HP AT Sport,1,,,,,,
1084,Opel,Astra Sedan,1.4 Benzinli 140 HP MT Sport,1,,,,,,
1085,Opel,Astra Sedan,1.6 Benzinli 115 HP MT Edition,1,,,,,,
1086,Opel,Astra Sedan,1.6 Benzinli 115 HP MT Edition Plus,1,,,,,,
1087,Opel,Astra Sedan,1.6 Dizel 110 HP MT S&S Design,1,,,,,,
1088,Opel,Astra Sedan,1.6 Dizel 136 HP AT Design,1,,,,,,
1089,Opel,Astra Sedan,1.6 Dizel 136 HP AT Elite,1,,,,,,
1090,Opel,Astra Sedan,1.6 Dizel 136 HP AT Sport,1,,,,,,
1091,Opel,Astra Sedan,1.6 Dizel 136 HP MT S&S Elite,1,,,,,,
1092,Opel,Astra Sedan,1.6 Dizel 136 HP MT S&S Sport,1,,,,,,
1093,Opel,Astra Sports Tourer,1.4 Benzinli 150 HP AT6 S&S Dynamic,1,,,,,,
1094,Opel,Astra Sports Tourer,1.4 Benzinli 150 HP AT6 S&S Excellence,1,,,,,,
1095,Opel,Astra Sports Tourer,1.6 Dizel 136 HP AT6 Dynamic,1,,,,,,
1096,Opel,Astra Sports Tourer,1.6 Dizel 136 HP AT6 Excellence,1,,,,,,
1097,Opel,Cascada,1.6 XHT 170 HP AT6 Cosmo,1,,,,,,
1098,Opel,Corsa 5 Kapı,1.2 70 HP MT-5 Design,1,,,,,,
1099,Opel,Corsa 5 Kapı,1.2 70 HP MT-5 Enjoy,1,,,,,,
1100,Opel,Corsa 5 Kapı,1.2 70 HP MT-5 Essentia,1,,,,,,
1101,Opel,Corsa 5 Kapı,1.3 CDTI 75HP Design,1,,,,,,
1102,Opel,Corsa 5 Kapı,1.3 CDTI 75HP Enjoy ,1,,,,,,
1103,Opel,Corsa 5 Kapı,1.3 CDTI 75HP Essentia ,1,,,,,,
1104,Opel,Corsa 5 Kapı,1.3 CDTI 95HP MT-A Easytronic Şanzıman Start & Stop Design,1,,,,,,
1105,Opel,Corsa 5 Kapı,1.3 CDTI 95HP MT-A Easytronic Şanzıman Start & Stop Enjoy ,1,,,,,,
1106,Opel,Corsa 5 Kapı,1.3 CDTI 95HP MT-A Easytronic Şanzıman Start & Stop Essentia ,1,,,,,,
1107,Opel,Corsa 5 Kapı,1.4 90 HP Otomatik Şanzıman AT-6 Color Edition,1,,,,,,
1108,Opel,Corsa 5 Kapı,1.4 90 HP Otomatik Şanzıman AT-6 Design,1,,,,,,
1109,Opel,Corsa 5 Kapı,1.4 90 HP Otomatik Şanzıman AT-6 Enjoy,1,,,,,,
1110,Opel,Corsa 5 Kapı,1.4 90 HP Otomatik Şanzıman AT-6 Essentia,1,,,,,,
1111,Opel,Insignia Country Tourer,1.6 Dizel 136HP AT6 Cosmo,1,,,,,,
1112,Opel,Insignia Country Tourer,2.0 Dizel 170HP AT6 4x4 Cosmo,2,Dizel,Otomatik,210400.0,http://www.opel.com.tr/,,
1113,Opel,Insignia Sedan,1.6 Benzinli 170HP AT6  Edition  Elegance,1,,,,,,
1114,Opel,Insignia Sedan,1.6 Dizel 136HP AT6 Cosmo,1,,,,,,
1115,Opel,Insignia Sedan,1.6 Dizel 136HP AT6 Design,1,,,,,,
1116,Opel,Insignia Sedan,1.6 Dizel 136HP AT6 Edition  Elegance,1,,,,,,
1117,Opel,Insignia Sedan,1.6 Dizel 136HP AT6 Elite,1,,,,,,
1118,Opel,Insignia Sedan,1.6 Dizel 136HP AT6 Sport,1,,,,,,
1119,Opel,Insignia Sedan,1.6 Dizel 136HP MT6 S&S Cosmo,1,,,,,,
1120,Opel,Insignia Sedan,1.6 Dizel 136HP MT6 S&S Edition  Elegance,1,,,,,,
1121,Opel,Insignia Sedan,1.6 Dizel 136HP MT6 S&S Sport,1,,,,,,
1122,Opel,Insignia Sedan,2.0 Dizel 170HP AT6 4x2 Cosmo,2,Dizel,Otomatik,180100.0,http://www.opel.com.tr/,,
1123,Opel,Insignia Sedan,2.0 Dizel 170HP AT6 4x4 Cosmo,2,Dizel,Otomatik,191800.0,http://www.opel.com.tr/,,
1124,Opel,Insignia Sports Tourer,1.6 Dizel 136HP AT6 Cosmo,1,,,,,,
1125,Opel,Mokka X,1.4 140 AT FWD - Benzinli Enjoy,1,,,,,,
1126,Opel,Mokka X,1.4 140 AT FWD Color Edition - Benzinli ,1,,,,,,
1127,Opel,Mokka X,1.4 140 AT FWD Design - Benzinli Design,1,,,,,,
1128,Opel,Mokka X,1.4 140 AT FWD Excellence - Benzinli ,1,,,,,,
1129,Opel,Mokka X,1.4 140 HP MT AWD Color Edition - Benzinli ,1,,,,,,
1130,Opel,Mokka X,1.4 140 HP MT AWD Excellence - Benzinli ,1,,,,,,
1131,Opel,Mokka X,1.4 140 MT FWD  Start&Stop - Benzinli Enjoy,1,,,,,,
1132,Opel,Mokka X,1.4 140 MT FWD Color Edition Start&Stop - Benzinli ,1,,,,,,
1133,Opel,Mokka X,1.4 140 MT FWD Excellence Start&Stop - Benzinli ,1,,,,,,
1134,Opel,Mokka X,1.4 152 HP AT AWD Color Edition - Benzinli ,1,,,,,,
1135,Opel,Mokka X,1.4 152 HP AT AWD Excellence-Benzinli ,1,,,,,,
1136,Opel,Mokka X,1.6 115 FWD  Start&Stop - Benzinli Enjoy,1,,,,,,
1137,Opel,Mokka X,1.6 136 HP AT FWD - Dizel Enjoy,1,,,,,,
1138,Opel,Mokka X,1.6 136 HP AT FWD Color Edition - Dizel ,1,,,,,,
1139,Opel,Mokka X,1.6 136 HP AT FWD Design - Dizel Design,1,,,,,,
1140,Opel,Mokka X,1.6 136 HP AT FWD Excellence - Dizel ,1,,,,,,
1141,Opel,Mokka X,1.6 136 HP MT AWD Color Edition - Dizel ,1,,,,,,
1142,Opel,Mokka X,1.6 136 HP MT AWD Excellence - Dizel ,1,,,,,,
1143,Opel,Mokka X,1.6 136 HP MT FWD - Dizel Enjoy,1,,,,,,
1144,Opel,Mokka X,1.6 136 HP MT FWD Color Edition - Dizel ,1,,,,,,
1145,Opel,Mokka X,1.6 136 HP MT FWD Design - Dizel Design,1,,,,,,
1146,Opel,Mokka X,1.6 136 HP MT FWD Excellence - Dizel ,1,,,,,,
1147,Peugeot,208,1.2 PureTech 110 hp EAT6 Tam Otomatik S&S GT LINE,1,,,,,,
1148,Peugeot,208,1.2 PureTech 110hp EAT6 Tam Otomatik S&S ACTIVE,1,,,,,,
1149,Peugeot,208,1.2 PureTech 110hp EAT6 Tam Otomatik S&S ALLURE,1,,,,,,
1150,Peugeot,208,1.2 PureTech 82 hp ACCESS,1,,,,,,
1151,Peugeot,208,1.2 PureTech 82 hp ACTIVE,1,,,,,,
1152,Peugeot,208,1.2 PureTech 82hp ETG5 Otomatik S&S (1) ACCESS,1,,,,,,
1153,Peugeot,208,1.2 PureTech 82hp ETG5 Otomatik S&S (1) ACTIVE,1,,,,,,
1154,Peugeot,208,1.6 BlueHdi 100hp ETG6 Otomatik S&S (1) ACTIVE,1,,,,,,
1155,Peugeot,208,1.6 HDi 92 hp (1) ACCESS,1,,,,,,
1156,Peugeot,208,1.6 HDi 92 hp (1) ACTIVE,1,,,,,,
1157,Peugeot,301,1.2 PureTech 82hp Euro6 ACCESS,1,,,,,,
1158,Peugeot,301,1.2 PureTech 82hp Euro6 ACTIVE,1,,,,,,
1159,Peugeot,301,1.6 HDi 92hp ACCESS,1,,,,,,
1160,Peugeot,301,1.6 HDi 92hp ACTIVE,1,,,,,,
1161,Peugeot,301,1.6 HDi 92hp ALLURE,1,,,,,,
1162,Peugeot,308,1.2 PureTech 130hp ACTIVE,1,,,,,,
1163,Peugeot,308,1.2 PureTech 130hp ALLURE,1,,,,,,
1164,Peugeot,308,1.2 PureTech 130hp EAT6 Tam Otomatik S&S ACTIVE,1,,,,,,
1165,Peugeot,308,1.2 PureTech 130hp EAT6 Tam Otomatik S&S ALLURE,1,,,,,,
1166,Peugeot,308,1.2 PureTech 82hp ACCESS,1,,,,,,
1167,Peugeot,308,1.2 PureTech 82hp ACTIVE,1,,,,,,
1168,Peugeot,308,1.6 BlueHDi 120 hp EAT6 Tam Otomatik S&S ACTIVE,1,,,,,,
1169,Peugeot,308,1.6 BlueHDi 120 hp EAT6 Tam Otomatik S&S ALLURE,1,,,,,,
1170,Peugeot,308,1.6 BlueHDi 120 hp EAT6 Tam Otomatik S&S STYLE,1,,,,,,
1171,Peugeot,308,1.6 e-HDi 115hp S&S ACTIVE,1,,,,,,
1172,Peugeot,308,1.6 e-HDi 115hp S&S ALLURE,1,,,,,,
1173,Peugeot,308,1.6 HDi 92hp ACCESS,1,,,,,,
1174,Peugeot,308,1.6 HDi 92hp ACTIVE,1,,,,,,
1175,Peugeot,508,1.6 BlueHDI 120 HP EAT6 Tam Otomatik S&S ACTIVE,1,,,,,,
1176,Peugeot,508,1.6 BlueHDI 120 HP EAT6 Tam Otomatik S&S ALLURE,1,,,,,,
1177,Peugeot,508,1.6 BlueHDI 120 HP EAT6 Tam Otomatik S&S BUSINESS,1,,,,,,
1178,Peugeot,508,1.6 BlueHDI 120 HP S&S ACTIVE,1,,,,,,
1179,Peugeot,508,1.6 BlueHDI 120 HP S&S BUSINESS,1,,,,,,
1180,Peugeot,508,1.6 THP 165hp EAT6 Tam Otomatik S&S ACTIVE,1,,,,,,
1181,Peugeot,508,1.6 THP 165hp EAT6 Tam Otomatik S&S ALLURE,1,,,,,,
1182,Peugeot,508,2.0 BlueHDi 180hp EAT6 Tam Otomatik S&S GT,2,Dizel,Otomatik,201500.0,http://www.peugeot.com.tr/,,
1183,Peugeot,2008,1.2 PureTech 110hp EAT6 Tam Otomatik S&S ACTIVE,1,,,,,,
1184,Peugeot,2008,1.2 PureTech 110hp EAT6 Tam Otomatik S&S ALLURE,1,,,,,,
1185,Peugeot,2008,1.2 PureTech 110hp EAT6 Tam Otomatik S&S GT-LINE,1,,,,,,
1186,Peugeot,2008,1.6 BlueHDi 100hp ETG6 Otomatik S&S (1) ACTIVE,1,,,,,,
1187,Peugeot,2008,1.6 BlueHdi 100hp ETG6 Otomatik S&S (1) ALLURE,1,,,,,,
1188,Peugeot,2008,1.6 e-HDi 92hp (1) ACTIVE,1,,,,,,
1189,Peugeot,2008,1.6 e-HDi 92hp (1) ALLURE,1,,,,,,
1190,Peugeot,2008,1.6 e-HDi 92hp ETG6 Otomatik S&S (1) ACTIVE,1,,,,,,
1191,Peugeot,2008,1.6 e-HDi 92hp ETG6 Otomatik S&S (1) ALLURE,1,,,,,,
1192,Peugeot,3008,1.2 PureTech 130hp ACCESS,1,,,,,,
1193,Peugeot,3008,1.2 PureTech 130hp ACTIVE,1,,,,,,
1194,Peugeot,3008,1.2 PureTech 130hp EAT6 ACCESS,1,,,,,,
1195,Peugeot,3008,1.2 PureTech 130hp EAT6 ACTIVE,1,,,,,,
1196,Peugeot,3008,1.2 PureTech 130hp EAT6 ALLURE,1,,,,,,
1197,Peugeot,3008,1.2 PureTech 130hp EAT6 Elegance Pack ALLURE,1,,,,,,
1198,Peugeot,3008,1.6 BlueHDi 120hp ACTIVE,1,,,,,,
1199,Peugeot,3008,1.6 BlueHDi 120hp EAT6 ACTIVE,1,,,,,,
1200,Peugeot,3008,1.6 BlueHDi 120hp EAT6 ALLURE,1,,,,,,
1201,Peugeot,3008,1.6 BlueHDi 120hp EAT6 Elegance Pack ALLURE,1,,,,,,
1202,Peugeot,3008,1.6 BlueHdi 120hp EAT6 GT-Line,1,,,,,,
1203,Peugeot,3008,1.6 THP 165hp EAT6 GT-Line,1,,,,,,
1204,Peugeot,5008,1.6 BlueHDi 120hp EAT6 Tam Otomatik S&S ALLURE,1,,,,,,
1205,Peugeot,208 GTi,1.6 THP 208hp by Peugeot Sport (1) ,1,,,,,,
1206,Peugeot,308 GTi,1.6 THP 270hp S&S by Peugeot Sport ,1,,,,,,
1207,Peugeot,Partner Tepee Binek,1.6 BlueHDi 120hp S&S ACTIVE,1,,,,,,
1208,Renault,Captur,1.0 90 bg Stop & Start Icon Turbo,1,Benzin,Düz,78500.0,https://www.renault.com.tr/,,
1209,Renault,Captur,1.0 90 bg Stop & Start Touch Turbo,1,Benzin,Düz,74850.0,https://www.renault.com.tr/,,
1210,Renault,Captur,1.2 Turbo EDC 120 bg Icon,1,,,,,,
1211,Renault,Captur,1.2 Turbo EDC 120 bg Outdoor,1,,,,,,
1212,Renault,Captur,1.2 Turbo EDC 120 bg Touch,1,,,,,,
1213,Renault,Captur,1.5 dCi 90 bg Stop & Start Icon,1,,,,,,
1214,Renault,Captur,1.5 dCi 90 bg Stop & Start Outdoor,1,,,,,,
1215,Renault,Captur,1.5 dCi 90 bg Stop & Start Touch,1,,,,,,
1216,Renault,Captur,1.5 dCi EDC 90 bg Icon,1,,,,,,
1217,Renault,Captur,1.5 dCi EDC 90 bg Outdoor,1,,,,,,
1218,Renault,Captur,1.5 dCi EDC 90 bg Touch,1,,,,,,
1219,Renault,Clio,1.2 120 bg GT Line,1,,,,,,
1220,Renault,Clio,1.2 120 bg Icon,1,,,,,,
1221,Renault,Clio,1.2 75 bg Icon,1,,,,,,
1222,Renault,Clio,1.2 75 bg Joy,1,,,,,,
1223,Renault,Clio,1.2 EDC 120 bg GT Line,1,,,,,,
1224,Renault,Clio,1.2 EDC 120 bg Icon,1,,,,,,
1225,Renault,Clio,1.2 EDC 120 bg Joy,1,,,,,,
1226,Renault,Clio,1.5 dCi 75 bg Joy,1,,,,,,
1227,Renault,Clio,1.5 dCi 90 bg GT Line,1,,,,,,
1228,Renault,Clio,1.5 dCi 90 bg Icon,1,,,,,,
1229,Renault,Clio,1.5 dCi EDC 90 bg GT Line,1,,,,,,
1230,Renault,Clio,1.5 dCi EDC 90 bg Icon,1,,,,,,
1231,Renault,Clio Sport Tourer,1.2 75bg Joy,1,,,,,,
1232,Renault,Clio Sport Tourer,1.2 Turbo EDC 120 bg Icon,1,,,,,,
1233,Renault,Clio Sport Tourer,1.5 dCi 75 bg Joy,1,,,,,,
1234,Renault,Clio Sport Tourer,1.5 dCi 90 bg Icon,1,,,,,,
1235,Renault,Clio Sport Tourer,1.5 dCi EDC 90 bg Icon,1,,,,,,
1236,Renault,Kadjar,1.2 TCe EDC 130 bg Icon,1,,,,,,
1237,Renault,Kadjar,1.2 TCe EDC 130 bg Touch,1,,,,,,
1238,Renault,Kadjar,1.2 Turbo 130 bg Touch,1,,,,,,
1239,Renault,Kadjar,1.5 dCi 110 bg Icon,1,,,,,,
1240,Renault,Kadjar,1.5 dCi 110 bg Touch,1,,,,,,
1241,Renault,Kadjar,1.5 dCi EDC 110 bg Icon,1,,,,,,
1242,Renault,Kadjar,1.5 dCi EDC 110 bg Touch,1,,,,,,
1243,Renault,Kadjar,1.6 dCi 130 bg 4x4 Icon,1,,,,,,
1244,Renault,Megane HB,1.2 Tce 130 bg Icon,1,,,,,,
1245,Renault,Megane HB,1.2 Tce 130 bg Touch,1,,,,,,
1246,Renault,Megane HB,1.2 Tce EDC 130 bg Icon,1,,,,,,
1247,Renault,Megane HB,1.2 Tce EDC 130 bg Touch,1,,,,,,
1248,Renault,Megane HB,1.5 dCi 110 bg Icon,1,,,,,,
1249,Renault,Megane HB,1.5 dCi 110 bg Touch,1,,,,,,
1250,Renault,Megane HB,1.5 dCi 90 bg Joy,1,,,,,,
1251,Renault,Megane HB,1.5 dCi EDC 110 bg GT Line,1,,,,,,
1252,Renault,Megane HB,1.5 dCi EDC 110 bg Icon,1,,,,,,
1253,Renault,Megane HB,1.5 dCi EDC 110 bg Joy,1,,,,,,
1254,Renault,Megane HB,1.5 dCi EDC 110 bg Touch,1,,,,,,
1255,Renault,Megane HB,1.6 16V 115 bg Joy,1,,,,,,
1256,Renault,Megane HB,1.6 dCi 130 bg GT Line,1,,,,,,
1257,Renault,Megane Sedan,1.2 Tce EDC 130 bg Icon,1,,,,,,
1258,Renault,Megane Sedan,1.2 Tce EDC 130 bg Touch,1,,,,,,
1259,Renault,Megane Sedan,1.5 dCi 110 bg Icon,1,,,,,,
1260,Renault,Megane Sedan,1.5 dCi 110 bg Touch,1,,,,,,
1261,Renault,Megane Sedan,1.5 dCi 90 bg Joy,1,,,,,,
1262,Renault,Megane Sedan,1.5 dCi EDC 110 bg Icon,1,,,,,,
1263,Renault,Megane Sedan,1.5 dCi EDC 110 bg Joy,1,,,,,,
1264,Renault,Megane Sedan,1.5 dCi EDC 110 bg Touch,1,,,,,,
1265,Renault,Megane Sedan,1.6 16V 115 bg Joy,1,,,,,,
1266,Renault,Megane Sedan,1.6 dCi 130 bg Icon,1,,,,,,
1267,Renault,Symbol,1.5 dCi 75 bg Joy,1,,,,,,
1268,Renault,Symbol,1.5 dCi 90bg Easy-R Touch,1,,,,,,
1269,Renault,Symbol,1.5 dCi 90bg Joy,1,,,,,,
1270,Renault,Symbol,1.5 dCi 90bg Touch,1,,,,,,
1271,Renault,Talisman,1.5 dCi 110 bg Touch,1,,,,,,
1272,Renault,Talisman,1.5 dCi EDC 110 bg Icon,1,,,,,,
1273,Renault,Talisman,1.5 dCi EDC 110 bg Touch,1,,,,,,
1274,Renault,Talisman,1.6 dCi 130 bg Touch,1,,,,,,
1275,Renault,Talisman,1.6 dCi EDC 130 bg Icon,1,,,,,,
1276,Renault,Talisman,1.6 dCi EDC 130 bg Touch,1,,,,,,
1277,Renault,Talisman,1.6 dCi EDC 160 bg Icon,1,,,,,,
1278,Seat,Alhambra,1.4 TSI 150 HP DSG S&S Style,1,,,,,,
1279,Seat,Ateca,1.4 EcoTSI ACT 150 hp 4Drive DSG S&S Xcellence,1,,,,,,
1280,Seat,Ateca,1.4 EcoTSI ACT 150 hp DSG S&S Style,1,,,,,,
1281,Seat,Ateca,1.4 EcoTSI ACT 150 hp DSG S&S Xcellence,1,,,,,,
1282,Seat,Ateca,1.4 EcoTSI ACT 150 hp S&S Style,1,,,,,,
1283,Seat,Ateca,1.4 EcoTSI ACT 150 hp S&S Xcellence,1,,,,,,
1284,Seat,Ateca,1.6 TDI 115 hp S&S Ecomotive Style,1,,,,,,
1285,Seat,Ateca,2.0 TDI 190 hp 4Drive DSG S&S Xcellence,2,Dizel,Otomatik,199000.0,http://seat.com.tr/,,
1286,Seat,Ibiza,1.0 75 HP Reference,1,Benzin,Düz,47400.0,http://seat.com.tr/,,
1287,Seat,Ibiza,1.0 EcoTSI 110 HP DSG S&S Style,1,Benzin,Otomatik,62400.0,http://seat.com.tr/,,
1288,Seat,Ibiza,1.2 TSI 90 HP Reference,1,,,,,,
1289,Seat,Ibiza,1.2 TSI 90 HP Style,1,,,,,,
1290,Seat,Leon,1.0 EcoTSI 115 HP DSG S&S Ecomotive Style,1,Benzin,Otomatik,80400.0,http://seat.com.tr/,,
1291,Seat,Leon,1.2 TSI 110 HP S&S Style,1,,,,,,
1292,Seat,Leon,1.4 EcoTSI ACT 150 HP DSG S&S FR,1,,,,,,
1293,Seat,Leon,1.4 EcoTSI ACT 150 HP DSG S&S XCELLENCE,1,,,,,,
1294,Seat,Leon,1.4 TSI 125 HP S&S FR,1,,,,,,
1295,Seat,Leon,1.4 TSI 150 HP DSG FR,1,,,,,,
1296,Seat,Leon,1.4 TSI 150 HP DSG XCELLENCE,1,,,,,,
1297,Seat,Leon,1.6 ST TDI 115 HP DSG S&S Style,1,,,,,,
1298,Seat,Leon,1.6 TDI 115 HP DSG S&S Style,1,,,,,,
1299,Seat,Leon,1.6 TDI 115 HP S&S Style,1,,,,,,
1300,Seat,Leon,2.0 TSI 300 HP DSG S&S CUPRA,2,Benzin,Otomatik,197000.0,http://seat.com.tr/,,
1301,Seat,Toledo,1.2 TSI 110 HP S&S Style,1,,,,,,
1302,Seat,Toledo,1.4 TDI 90 HP DSG S&S Style,1,,,,,,
1303,Seat,Toledo,1.4 TDI 90 HP S&S Style,1,,,,,,
1304,Seat,Toledo,1.4 TSI 125 HP DSG S&S Style,1,,,,,,
1305,Skoda,Fabia,1.0 75 PS Green Tec Ambition,1,Benzin,Düz,47900.0,http://www.skoda.com.tr/,,
1306,Skoda,Fabia,1.2 TSI 110 PS DSG Green Tec Ambition,1,,,,,,
1307,Skoda,Fabia,1.2 TSI 110 PS DSG Green Tec Style,1,,,,,,
1308,Skoda,Fabia,1.2 TSI 90 PS Green Tec Ambition,1,,,,,,
1309,Skoda,Fabia,1.2 TSI 90 PS Green Tec Style,1,,,,,,
1310,Skoda,Fabia,1.4 TDI CR 90 PS DSG Green Tec Style,1,,,,,,
1311,Skoda,Octavia,1.0 TSI 115 PS Green Tec Ambition,1,Benzin,Düz,69300.0,http://www.skoda.com.tr/,,
1312,Skoda,Octavia,1.0 TSI 115 PS Green Tec Ambition,1,Benzin,Düz,78400.0,http://www.skoda.com.tr/,,
1313,Skoda,Octavia,1.0 TSI 115 PS Green Tec DSG Optimal,1,Benzin,Otomatik,89900.0,http://www.skoda.com.tr/,,
1314,Skoda,Octavia,1.0 TSI 115 PS Green Tec DSG Optimal,1,Benzin,Otomatik,95900.0,http://www.skoda.com.tr/,,
1315,Skoda,Octavia,1.0 TSI 115 PS Green Tec DSG Style,1,Benzin,Otomatik,92400.0,http://www.skoda.com.tr/,,
1316,Skoda,Octavia,1.0 TSI 115 PS Green Tec DSG Style,1,Benzin,Otomatik,101400.0,http://www.skoda.com.tr/,,
1317,Skoda,Octavia,1.0 TSI 115 PS Green Tec Optimal,1,Benzin,Düz,80900.0,http://www.skoda.com.tr/,,
1318,Skoda,Octavia,1.0 TSI 115 PS Green Tec Optimal,1,Benzin,Düz,86900.0,http://www.skoda.com.tr/,,
1319,Skoda,Octavia,1.4 TSI 150 PS DSG Green Tec Style,1,,,,,,
1320,Skoda,Octavia,1.4 TSI 150 PS DSG Green Tec Style,1,,,,,,
1321,Skoda,Octavia,1.6 TDI CR 110 PS DSG Green Tec Ambition,1,,,,,,
1322,Skoda,Octavia,1.6 TDI CR 110 PS DSG Green Tec Optimal,1,,,,,,
1323,Skoda,Octavia,1.6 TDI CR 110 PS DSG Green Tec Style,1,,,,,,
1324,Skoda,Octavia,1.6 TDI CR 110 PS Green Tec Ambition,1,,,,,,
1325,Skoda,Octavia,1.6 TDI CR 110 PS Green Tec Optimal,1,,,,,,
1326,Skoda,Octavia,1.6 TDI CR 110 PS Green Tec Style,1,,,,,,
1327,Skoda,Octavia,1.6 TDI CR 115 PS DSG Green Tec Ambition,1,,,,,,
1328,Skoda,Octavia,1.6 TDI CR 115 PS DSG Green Tec Optimal,1,,,,,,
1329,Skoda,Octavia,1.6 TDI CR 115 PS DSG Green Tec Style,1,,,,,,
1330,Skoda,Octavia,1.6 TDI CR 115 PS Green Tec Ambition,1,,,,,,
1331,Skoda,Octavia,1.6 TDI CR 115 PS Green Tec Optimal,1,,,,,,
1332,Skoda,Octavia,1.6 TDI CR 115 PS Green Tec Style,1,,,,,,
1333,Skoda,Octavia Combi,1.6 TDI CR 110 PS DSG Green Tec Style,1,,,,,,
1334,Skoda,Octavia Combi,1.6 TDI CR 110 PS Green Tec Style,1,,,,,,
1335,Skoda,Octavia Combi,1.6 TDI CR 115 PS DSG Green Tec Style,1,,,,,,
1336,Skoda,Octavia Combi,1.6 TDI CR 115 PS Green Tec Style,1,,,,,,
1337,Skoda,Rapid,1.2 TSI 110 PS Green Tec  Style,1,,,,,,
1338,Skoda,Rapid,1.2 TSI 90 PS Green Tec  Ambition,1,,,,,,
1339,Skoda,Rapid,1.2 TSI 90 PS Green Tec DSG Style,1,,,,,,
1340,Skoda,Rapid,1.4 TDI CR 90 PS Green Tec Ambition,1,,,,,,
1341,Skoda,Rapid,1.4 TDI CR 90 PS Green Tec DSG Ambition,1,,,,,,
1342,Skoda,Rapid,1.4 TDI CR 90 PS Green Tec DSG Style,1,,,,,,
1343,Skoda,Rapid,1.4 TSI 125 PS Green Tec DSG Style,1,,,,,,
1344,Skoda,Rapid,1.6 TDI CR 115 PS Green Tec Style,1,,,,,,
1345,Skoda,Rapid Spaceback,1.2 TSI 110 PS Green Tec  Style,1,,,,,,
1346,Skoda,Rapid Spaceback,1.2 TSI 90 PS Green Tec  Ambition,1,,,,,,
1347,Skoda,Rapid Spaceback,1.2 TSI 90 PS Green Tec DSG Ambition,1,,,,,,
1348,Skoda,Rapid Spaceback,1.2 TSI 90 PS Green Tec DSG Monte Carlo,1,,,,,,
1349,Skoda,Rapid Spaceback,1.2 TSI 90 PS Green Tec DSG Style,1,,,,,,
1350,Skoda,Rapid Spaceback,1.4 TDI CR 90 PS Green Tec Ambition,1,,,,,,
1351,Skoda,Rapid Spaceback,1.4 TDI CR 90 PS Green Tec DSG Monte Carlo,1,,,,,,
1352,Skoda,Rapid Spaceback,1.4 TDI CR 90 PS Green Tec DSG Style,1,,,,,,
1353,Skoda,Rapid Spaceback,1.4 TSI 125 PS Green Tec DSG Style,1,,,,,,
1354,Skoda,Rapid Spaceback,1.6 TDI CR 115 PS Green Tec Style,1,,,,,,
1355,Skoda,Superb,1.4 TSI 125 PS Green Tec Active,1,,,,,,
1356,Skoda,Superb,1.4 TSI 150 PS ACT Green Tec Style,1,,,,,,
